id,source,title,year,page_url,pdf_url_hint,license,commercial_use,clinical_domain,priority
EULAR-RA-001,EULAR,EULAR recommendations for the management of rheumatoid arthritis with synthetic and biological DMARDs 2022 update,2023,https://ard.bmj.com/content/82/1/3,,EULAR Open Access,restricted-cds,rheumatology_inflammatory,high
EULAR-RA-002,EULAR,EULAR recommendations for the management of early arthritis 2016 update,2017,https://ard.bmj.com/content/76/6/948,,EULAR Open Access,restricted-cds,rheumatology_inflammatory,high
EULAR-RA-003,EULAR,EULAR recommendations for cardiovascular risk management in rheumatic and musculoskeletal diseases,2022,https://ard.bmj.com/content/81/6/768,,EULAR Open Access,restricted-cds,rheumatology_inflammatory,high
EULAR-RA-004,EULAR,EULAR points to consider for the use of biologics and targeted synthetic DMARDs in pregnancy,2023,https://ard.bmj.com/content/82/7/901,,EULAR Open Access,restricted-cds,rheumatology_inflammatory,high
EULAR-RA-005,EULAR,EULAR recommendations for the non-pharmacological management of rheumatoid arthritis,2018,https://ard.bmj.com/content/77/9/1251,,EULAR Open Access,restricted-cds,rheumatology_inflammatory,medium
ACR-RA-001,ACR,2021 American College of Rheumatology guideline for the treatment of rheumatoid arthritis,2021,https://www.rheumatology.org/Practice-Quality/Clinical-Support/Clinical-Practice-Guidelines/Rheumatoid-Arthritis,,ACR,restricted-cds,rheumatology_inflammatory,high
ACR-RA-002,ACR,ACR guideline for the management of rheumatoid arthritis update,2015,https://onlinelibrary.wiley.com/doi/10.1002/art.39480,,ACR,restricted-cds,rheumatology_inflammatory,high
ACR-RA-003,ACR,ACR guideline for the perioperative management of antirheumatic medication for total hip and knee arthroplasty,2022,https://www.rheumatology.org/Practice-Quality/Clinical-Support/Clinical-Practice-Guidelines/Perioperative-Management,,ACR,restricted-cds,rheumatology_inflammatory,high
BSR-RA-001,BSR,BSR guideline for the management of rheumatoid arthritis,2018,https://academic.oup.com/rheumatology/article/57/7/e1/4994010,,BSR,restricted-cds,rheumatology_inflammatory,high
BSR-RA-002,BSR,BSR guideline on prescribing drugs in pregnancy and breastfeeding,2023,https://academic.oup.com/rheumatology/article/62/4/e48/6694381,,BSR,restricted-cds,rheumatology_inflammatory,high
NICE-RA-001,NICE,Rheumatoid arthritis in adults management NG100,2020,https://www.nice.org.uk/guidance/ng100,,NICE Open Access,restricted-cds,rheumatology_inflammatory,high
ASAS-EULAR-SPA-001,ASAS,ASAS-EULAR recommendations for the management of axial spondyloarthritis 2022 update,2023,https://ard.bmj.com/content/82/1/19,,EULAR Open Access,restricted-cds,rheumatology_inflammatory,high
ASAS-EULAR-SPA-002,ASAS,ASAS classification criteria for axial spondyloarthritis,2009,https://ard.bmj.com/content/68/6/777,,EULAR Open Access,restricted-cds,rheumatology_inflammatory,high
ACR-SPA-001,ACR,2019 update of the ACR SAA SPARTAN recommendations for the treatment of ankylosing spondylitis and nonradiographic axial spondyloarthritis,2019,https://www.rheumatology.org/Practice-Quality/Clinical-Support/Clinical-Practice-Guidelines/Spondyloarthritis,,ACR,restricted-cds,rheumatology_inflammatory,high
EULAR-PSA-001,EULAR,EULAR recommendations for the management of psoriatic arthritis with pharmacological therapies 2023 update,2024,https://ard.bmj.com/content/83/6/706,,EULAR Open Access,restricted-cds,rheumatology_inflammatory,high
GRAPPA-PSA-001,GRAPPA,GRAPPA treatment recommendations for psoriatic arthritis 2021 update,2022,https://www.jrheum.org/content/49/6/619,,GRAPPA,restricted-cds,rheumatology_inflammatory,high
ACR-PSA-001,ACR,2018 ACR NPF guideline for the treatment of psoriatic arthritis,2019,https://onlinelibrary.wiley.com/doi/10.1002/art.40726,,ACR,restricted-cds,rheumatology_inflammatory,high
PRES-JIA-001,PReS,PReS recommendations for the management of juvenile idiopathic arthritis,2018,https://ard.bmj.com/content/77/6/819,,EULAR Open Access,restricted-cds,rheumatology_pediatric,high
ACR-JIA-001,ACR,2019 ACR AF guideline for the treatment of juvenile idiopathic arthritis non-systemic polyarthritis,2019,https://www.rheumatology.org/Practice-Quality/Clinical-Support/Clinical-Practice-Guidelines/Juvenile-Idiopathic-Arthritis,,ACR,restricted-cds,rheumatology_pediatric,high
ACR-JIA-002,ACR,2021 ACR AF guideline for the treatment of JIA therapeutic approaches for oligoarthritis enthesitis and other,2022,https://onlinelibrary.wiley.com/doi/10.1002/art.42037,,ACR,restricted-cds,rheumatology_pediatric,high
EULAR-AOSD-001,EULAR,EULAR PReS points to consider for diagnosis and treatment of adult-onset and systemic juvenile idiopathic arthritis,2023,https://ard.bmj.com/content/82/12/1573,,EULAR Open Access,restricted-cds,rheumatology_inflammatory,high
EULAR-SLE-001,EULAR,2023 EULAR recommendations for the management of systemic lupus erythematosus,2024,https://ard.bmj.com/content/83/1/15,,EULAR Open Access,restricted-cds,rheumatology_ctd,high
EULAR-SLE-002,EULAR,EULAR recommendations for womens health and the management of family planning assisted reproduction in SLE and APS,2017,https://ard.bmj.com/content/76/3/476,,EULAR Open Access,restricted-cds,rheumatology_ctd,high
ACR-SLE-001,ACR,ACR guideline for screening treatment and management of lupus nephritis,2024,https://www.rheumatology.org/Practice-Quality/Clinical-Support/Clinical-Practice-Guidelines/Lupus-Nephritis,,ACR,restricted-cds,rheumatology_ctd,high
BSR-SLE-001,BSR,BSR guideline for the management of systemic lupus erythematosus in adults,2018,https://academic.oup.com/rheumatology/article/57/1/e1/4318863,,BSR,restricted-cds,rheumatology_ctd,high
ALPHA-SLE-001,ALPHA,Addressing Lupus Pillars for Health Advancement consensus on lupus management,2022,https://www.lupusalpha.org/guidelines,,ALPHA,restricted-cds,rheumatology_ctd,medium
EULAR-SS-001,EULAR,EULAR recommendations for the management of Sjogren syndrome with topical and systemic therapies,2020,https://ard.bmj.com/content/79/1/3,,EULAR Open Access,restricted-cds,rheumatology_ctd,high
BSR-SS-001,BSR,BSR guideline for the management of adults with primary Sjogren syndrome,2017,https://academic.oup.com/rheumatology/article/56/10/e24/4096396,,BSR,restricted-cds,rheumatology_ctd,high
EULAR-SSC-001,EULAR,Update of EULAR recommendations for the treatment of systemic sclerosis,2017,https://ard.bmj.com/content/76/8/1327,,EULAR Open Access,restricted-cds,rheumatology_ctd,high
ACR-SSC-001,ACR,ACR EULAR classification criteria for systemic sclerosis,2013,https://onlinelibrary.wiley.com/doi/10.1002/art.38098,,ACR,restricted-cds,rheumatology_ctd,medium
EULAR-MYO-001,EULAR,EULAR recommendations for assessment and management of idiopathic inflammatory myopathies,2024,https://ard.bmj.com/content/83/2/210,,EULAR Open Access,restricted-cds,rheumatology_ctd,high
ENMC-MYO-001,ENMC,ENMC criteria for inclusion body myositis classification,2020,https://www.enmc.org/publications/workshop-reports/,,ENMC,restricted-cds,rheumatology_ctd,medium
ENMC-MYO-002,ENMC,ENMC International Workshop classification of dermatomyositis,2019,https://www.enmc.org/publications/workshop-reports/,,ENMC,restricted-cds,rheumatology_ctd,medium
EULAR-AAV-001,EULAR,EULAR recommendations for the management of ANCA-associated vasculitis 2022 update,2023,https://ard.bmj.com/content/83/1/30,,EULAR Open Access,restricted-cds,rheumatology_vasculitis,high
