id,source,title,year,page_url,pdf_url_hint,license,commercial_use,clinical_domain,priority
AAD-AD-001,AAD,AAD guidelines of care for the management of atopic dermatitis topical therapies,2023,https://www.jaad.org/article/S0190-9622(22)03296-2/fulltext,,AAD,restricted-cds,dermatology_inflammatory,high
AAD-AD-002,AAD,AAD guidelines of care for the management of atopic dermatitis phototherapy and systemic therapies,2023,https://www.jaad.org/article/S0190-9622(23)03238-7/fulltext,,AAD,restricted-cds,dermatology_inflammatory,high
AAD-AD-003,AAD,AAD guidelines of care for the management of atopic dermatitis with systemic therapies,2014,https://www.jaad.org/article/S0190-9622(13)01272-0/fulltext,,AAD,restricted-cds,dermatology_inflammatory,medium
AAD-AD-PED-001,AAD,AAD guidelines of care for atopic dermatitis pediatric considerations,2023,https://www.jaad.org/,,AAD,restricted-cds,dermatology_pediatric,high
EUROGUIDERM-AD-001,EUROGUIDERM,EuroGuiDerm guideline on atopic eczema part 1 systemic treatment,2022,https://www.guidelines.edf.one/guidelines/atopic-eczema,,EUROGUIDERM,restricted-cds,dermatology_inflammatory,high
EUROGUIDERM-AD-002,EUROGUIDERM,EuroGuiDerm guideline on atopic eczema part 2 non-systemic treatments and treatment recommendations,2022,https://www.guidelines.edf.one/guidelines/atopic-eczema,,EUROGUIDERM,restricted-cds,dermatology_inflammatory,high
BAD-AD-001,BAD,BAD guidelines for biologic therapy for atopic eczema in adults,2024,https://www.bad.org.uk/clinical-guidelines/,,BAD,restricted-cds,dermatology_inflammatory,high
BAD-AD-PED-001,BAD,BAD guidelines for the management of atopic eczema in children,2018,https://www.bad.org.uk/clinical-guidelines/,,BAD,restricted-cds,dermatology_pediatric,medium
NICE-AD-001,NICE,NICE CG57 atopic eczema in under 12s diagnosis and management,2007,https://www.nice.org.uk/guidance/cg57,,NICE,restricted-cds,dermatology_pediatric,high
NICE-AD-002,NICE,NICE TA814 dupilumab for treating moderate to severe atopic dermatitis in children,2022,https://www.nice.org.uk/guidance/ta814,,NICE,restricted-cds,dermatology_pediatric,medium
ETFAD-AD-001,ETFAD,ETFAD EADV position paper management of atopic dermatitis,2020,https://onlinelibrary.wiley.com/doi/10.1111/jdv.16893,,ETFAD,restricted-cds,dermatology_inflammatory,high
EAACI-AD-001,EAACI,EAACI guidelines on allergen immunotherapy atopic dermatitis,2021,https://onlinelibrary.wiley.com/doi/10.1111/all.14690,,EAACI,restricted-cds,dermatology_inflammatory,medium
AAD-PSO-001,AAD,AAD-NPF guidelines of care for the management of psoriasis with biologics,2019,https://www.jaad.org/article/S0190-9622(18)32835-7/fulltext,,AAD,restricted-cds,dermatology_inflammatory,high
AAD-PSO-002,AAD,AAD-NPF guidelines of care for the management of psoriasis with topical therapy and alternative medicine,2020,https://www.jaad.org/,,AAD,restricted-cds,dermatology_inflammatory,high
AAD-PSO-003,AAD,AAD-NPF guidelines of care for the management of psoriasis with phototherapy,2019,https://www.jaad.org/,,AAD,restricted-cds,dermatology_inflammatory,high
AAD-PSO-004,AAD,AAD-NPF guidelines of care for the management of psoriasis with systemic non-biologic therapies,2020,https://www.jaad.org/,,AAD,restricted-cds,dermatology_inflammatory,high
AAD-PSO-005,AAD,AAD-NPF guidelines of care for the management of psoriasis pediatric,2020,https://www.jaad.org/,,AAD,restricted-cds,dermatology_pediatric,high
AAD-PSO-006,AAD,AAD-NPF guidelines of care for the management of psoriasis with comorbid conditions,2019,https://www.jaad.org/,,AAD,restricted-cds,dermatology_inflammatory,medium
EUROGUIDERM-PSO-001,EUROGUIDERM,EuroGuiDerm guideline on the systemic treatment of psoriasis vulgaris part 1 treatment and monitoring recommendations,2020,https://www.guidelines.edf.one/guidelines/psoriasis-vulgaris,,EUROGUIDERM,restricted-cds,dermatology_inflammatory,high
EUROGUIDERM-PSO-002,EUROGUIDERM,EuroGuiDerm guideline on the systemic treatment of psoriasis vulgaris part 2 specific clinical and comorbid situations,2021,https://www.guidelines.edf.one/guidelines/psoriasis-vulgaris,,EUROGUIDERM,restricted-cds,dermatology_inflammatory,high
BAD-PSO-001,BAD,BAD guidelines for biologic therapy for psoriasis,2020,https://www.bad.org.uk/clinical-guidelines/,,BAD,restricted-cds,dermatology_inflammatory,high
NICE-PSO-001,NICE,NICE CG153 psoriasis assessment and management,2017,https://www.nice.org.uk/guidance/cg153,,NICE,restricted-cds,dermatology_inflammatory,high
IPC-PSO-001,IPC,IPC International Psoriasis Council consensus on treat-to-target,2020,https://www.psoriasiscouncil.org/,,IPC,restricted-cds,dermatology_inflammatory,medium
NPF-PSO-001,NPF,NPF treat-to-target consensus statement plaque psoriasis,2017,https://www.psoriasis.org/,,NPF,restricted-cds,dermatology_inflammatory,medium
AAD-SEB-001,AAD,AAD guidelines for seborrheic dermatitis,2020,https://www.jaad.org/,,AAD,restricted-cds,dermatology_inflammatory,medium
AAD-CD-001,AAD,AAD guidelines for the diagnosis and management of contact dermatitis,2021,https://www.jaad.org/,,AAD,restricted-cds,dermatology_inflammatory,high
ESCD-CD-001,ESCD,ESCD European Society of Contact Dermatitis guideline diagnostic patch testing,2015,https://onlinelibrary.wiley.com/doi/10.1111/cod.12432,,ESCD,restricted-cds,dermatology_inflammatory,high
