id,source,title,year,page_url,pdf_url_hint,license,commercial_use,clinical_domain,priority
NHPCO-PAL-001,NHPCO,NHPCO Standards of Practice for Hospice Programs,2023,https://www.nhpco.org/standards/,,Restricted,attribution,palliative_general,high
NHPCO-PAL-002,NHPCO,NHPCO Facts and Figures Hospice Care in America,2023,https://www.nhpco.org/hospice-care-overview/hospice-facts-figures/,,Restricted,attribution,palliative_general,high
NHPCO-PAL-003,NHPCO,NHPCO Local Coverage Determinations LCDs Hospice Eligibility,2023,https://www.nhpco.org/regulatory/medicare-hospice-regulations/,,Restricted,attribution,palliative_general,high
NHPCO-PAL-004,NHPCO,NHPCO Pediatric Concurrent Care for Children Implementation Toolkit,2022,https://www.nhpco.org/pediatrics/,,Restricted,attribution,palliative_pediatric,high
NHPCO-PAL-005,NHPCO,NHPCO Spiritual Caregivers Standards of Practice in Hospice,2022,https://www.nhpco.org/education/tools-and-resources/,,Restricted,attribution,palliative_general,medium
NHPCO-PAL-006,NHPCO,NHPCO Bereavement Standards of Practice,2022,https://www.nhpco.org/bereavement/,,Restricted,attribution,palliative_eol,medium
EAPC-PAL-001,EAPC,EAPC White Paper on Standards and Norms for Hospice and Palliative Care in Europe,2010,https://www.eapcnet.eu/publications/white-papers/,,Open,attribution,palliative_general,high
EAPC-PAL-002,EAPC,EAPC Atlas of Palliative Care in Europe,2019,https://www.eapcnet.eu/publications/atlas-palliative-care-europe/,,Restricted,attribution,palliative_general,medium
EAPC-PAL-003,EAPC,EAPC Recommended Framework for the Use of Sedation in Palliative Care,2009,https://journals.sagepub.com/doi/10.1177/0269216309107024,,Restricted,attribution,palliative_eol,high
EAPC-PAL-004,EAPC,EAPC Position Paper on Euthanasia and Physician-Assisted Suicide,2016,https://www.eapcnet.eu/publications/position-papers/,,Open,attribution,palliative_eol,medium
EAPC-PAL-005,EAPC,EAPC Recommendations Last Days of Life and Care of the Dying Adult,2017,https://www.eapcnet.eu/publications/clinical-recommendations/,,Open,attribution,palliative_eol,high
EAPC-PAL-006,EAPC,EAPC Use of Opioid Analgesics in the Treatment of Cancer Pain,2012,https://www.thelancet.com/journals/lanonc/article/PIIS1470-2045(12)70040-2/fulltext,,Restricted,attribution,palliative_pain,high
EAPC-PAL-007,EAPC,EAPC Guidelines on the Pharmacological Management of Breathlessness,2017,https://www.eapcnet.eu/publications/clinical-recommendations/,,Open,attribution,palliative_general,high
EAPC-PAL-008,EAPC,EAPC Recommendations on Palliative Care for Older People With Dementia,2014,https://journals.sagepub.com/doi/10.1177/0269216313493685,,Restricted,attribution,palliative_eol,high
EAPC-PAL-009,EAPC,EAPC Core Competencies in Palliative Care,2013,https://www.eapcnet.eu/publications/clinical-recommendations/,,Open,attribution,palliative_general,medium
EAPC-PAL-010,EAPC,EAPC IMPaCCT Standards for Pediatric Palliative Care in Europe,2007,https://www.eapcnet.eu/publications/clinical-recommendations/,,Open,attribution,palliative_pediatric,high
IAHPC-PAL-001,IAHPC,IAHPC List of Essential Medicines for Palliative Care,2023,https://hospicecare.com/what-we-do/projects/essential-medicines/,,Open,attribution,palliative_pain,high
IAHPC-PAL-002,IAHPC,IAHPC Consensus-Based Definition of Palliative Care,2020,https://hospicecare.com/what-we-do/projects/consensus-based-definition-of-palliative-care/,,Open,attribution,palliative_general,high
IAHPC-PAL-003,IAHPC,IAHPC Pediatric Palliative Care Definition Global Consensus,2022,https://hospicecare.com/what-we-do/projects/,,Open,attribution,palliative_pediatric,high
WHO-PAL-001,WHO,WHO Integrating Palliative Care and Symptom Relief into Primary Health Care,2018,https://www.who.int/publications/i/item/integrating-palliative-care-and-symptom-relief-into-primary-health-care,,CC BY-NC-SA,attribution,palliative_general,high
WHO-PAL-002,WHO,WHO Guidelines on the Pharmacological Treatment of Persisting Pain in Children with Medical Illnesses,2012,https://www.who.int/publications/i/item/9789241548120,,CC BY-NC-SA,attribution,palliative_pediatric,high
WHO-PAL-003,WHO,WHO Pain Ladder for Cancer Pain Relief Adults,1996,https://www.who.int/cancer/palliative/painladder/en/,,CC BY-NC-SA,attribution,palliative_pain,high
WHO-PAL-004,WHO,WHO Palliative Care Universal Health Coverage Resolution WHA67.19,2014,https://apps.who.int/gb/ebwha/pdf_files/WHA67/A67_R19-en.pdf,,CC BY-NC-SA,attribution,palliative_general,medium
AAHPM-PAL-001,AAHPM,AAHPM Position Statement on Palliative Sedation,2014,https://aahpm.org/positions/palliative-sedation,,Restricted,attribution,palliative_eol,high
AAHPM-PAL-002,AAHPM,AAHPM Position Statement Physician-Assisted Dying,2016,https://aahpm.org/positions/pad,,Restricted,attribution,palliative_eol,medium
AAHPM-PAL-003,AAHPM,AAHPM Choosing Wisely Five Things Physicians and Patients Should Question,2021,https://www.choosingwisely.org/societies/american-academy-of-hospice-and-palliative-medicine/,,Open,attribution,palliative_general,medium
AAHPM-PAL-004,AAHPM,AAHPM HPM PASS Self-Assessment Pain Symptoms Last Hours of Living,2022,https://aahpm.org/education/hpmpass,,Restricted,attribution,palliative_eol,medium
AAHPM-PAL-005,AAHPM,AAHPM Primer of Palliative Care Symptom Management,2020,https://aahpm.org/publications/primer,,Restricted,attribution,palliative_pain,high
ASCO-PAL-001,ASCO,ASCO Integration of Palliative Care into Standard Oncology Care Update,2017,https://ascopubs.org/doi/10.1200/JCO.2016.70.1474,,Restricted,attribution,palliative_general,high
ASCO-PAL-002,ASCO,ASCO Patient-Clinician Communication Consensus Guideline,2017,https://ascopubs.org/doi/10.1200/JCO.2017.75.2311,,Restricted,attribution,palliative_general,high
ASCO-PAL-003,ASCO,ASCO Management of Chronic Pain in Survivors of Adult Cancers,2016,https://ascopubs.org/doi/10.1200/JCO.2016.68.5206,,Restricted,attribution,palliative_pain,high
ASCO-PAL-004,ASCO,ASCO Antiemetics in Patients Receiving Cancer Chemotherapy and Radiotherapy,2020,https://ascopubs.org/doi/10.1200/JCO.20.01296,,Restricted,attribution,palliative_general,high
ESMO-PAL-001,ESMO,ESMO Cancer Pain Management Clinical Practice Guidelines,2018,https://www.esmo.org/guidelines/supportive-and-palliative-care/cancer-pain,,Restricted,attribution,palliative_pain,high
ESMO-PAL-002,ESMO,ESMO Management of Refractory Symptoms at the End of Life and Sedation,2014,https://www.esmo.org/guidelines/supportive-and-palliative-care,,Restricted,attribution,palliative_eol,high
ESMO-PAL-003,ESMO,ESMO Cancer Cachexia in Adult Patients Clinical Practice Guidelines,2021,https://www.esmo.org/guidelines/supportive-and-palliative-care/cachexia,,Restricted,attribution,palliative_general,high
ESMO-PAL-004,ESMO,ESMO Bone Health in Cancer Patients Clinical Practice Guidelines,2020,https://www.esmo.org/guidelines/supportive-and-palliative-care/bone-health,,Restricted,attribution,palliative_general,medium
MASCC-PAL-001,MASCC,MASCC ESMO Antiemetic Guidelines,2023,https://mascc.org/resources/antiemetic-guidelines/,,Open,attribution,palliative_general,high
MASCC-PAL-002,MASCC,MASCC Mucositis Clinical Practice Guidelines,2020,https://mascc.org/mascc-isoo-mucositis-guidelines/,,Open,attribution,palliative_general,medium
MASCC-PAL-003,MASCC,MASCC Constipation Management in Palliative Care,2008,https://mascc.org/resources/,,Open,attribution,palliative_general,medium
NICE-PAL-001,NICE,NICE NG31 Care of Dying Adults in the Last Days of Life,2015,https://www.nice.org.uk/guidance/ng31,,OGL,attribution,palliative_eol,high
NICE-PAL-002,NICE,NICE QS144 End of Life Care for Adults Quality Standard,2017,https://www.nice.org.uk/guidance/qs144,,OGL,attribution,palliative_eol,high
NICE-PAL-003,NICE,NICE NG142 End of Life Care for Adults Service Delivery,2019,https://www.nice.org.uk/guidance/ng142,,OGL,attribution,palliative_general,high
NICE-PAL-004,NICE,NICE NG61 End of Life Care for Infants Children and Young People,2016,https://www.nice.org.uk/guidance/ng61,,OGL,attribution,palliative_pediatric,high
NICE-PAL-005,NICE,NICE CG140 Palliative Care for Adults Strong Opioids,2012,https://www.nice.org.uk/guidance/cg140,,OGL,attribution,palliative_pain,high
POLST-PAL-001,POLST,POLST National Form Standard Portable Medical Orders for Life-Sustaining Treatment,2023,https://polst.org/form/,,Open,attribution,palliative_eol,high
POLST-PAL-002,POLST,POLST Program Designation Criteria and Quality Standards,2022,https://polst.org/program-standards/,,Open,attribution,palliative_eol,medium
AGS-PAL-001,AGS,AGS Position Statement Feeding Tubes in Advanced Dementia,2014,https://agsjournals.onlinelibrary.wiley.com/doi/10.1111/jgs.12924,,Restricted,attribution,palliative_eol,high
AGS-PAL-002,AGS,AGS Choosing Wisely Five Things to Question Geriatrics End of Life,2023,https://www.choosingwisely.org/societies/american-geriatrics-society/,,Open,attribution,palliative_eol,medium
ATS-PAL-001,ATS,ATS Palliative Care for Patients with Respiratory Diseases and Critical Illnesses,2008,https://www.atsjournals.org/doi/10.1164/rccm.200605-587ST,,Restricted,attribution,palliative_general,high
ATS-PAL-002,ATS,ATS Official Statement Dyspnea Mechanisms Assessment and Management,2012,https://www.atsjournals.org/doi/10.1164/rccm.201111-2042ST,,Restricted,attribution,palliative_general,high
SCCM-PAL-001,SCCM,SCCM ESICM Consensus Comfort Care for Adults Withdrawing Life Support,2008,https://www.sccm.org/Clinical-Resources/Guidelines,,Restricted,attribution,palliative_eol,high
AAN-PAL-001,AAN,AAN Practice Guideline Palliative Care for Patients with ALS,2009,https://www.aan.com/Guidelines/home/GuidelineDetail/325,,Restricted,attribution,palliative_general,high
AAP-PAL-001,AAP,AAP Pediatric Palliative Care and Hospice Care Commitments Guidelines and Recommendations,2013,https://publications.aap.org/pediatrics/article/132/5/966/30836,,Restricted,attribution,palliative_pediatric,high
AAP-PAL-002,AAP,AAP Section on Hospice and Palliative Medicine Perinatal Palliative Care,2017,https://publications.aap.org/pediatrics/article/139/2/e20162804,,Restricted,attribution,palliative_pediatric,high
HFA-PAL-001,HFA,HFA ESC Position Statement Palliative Care in Heart Failure,2020,https://onlinelibrary.wiley.com/doi/10.1002/ejhf.1994,,Restricted,attribution,palliative_general,high
SMFM-MFM-001,SMFM,SMFM Consult Series 44 Management of Bleeding in the Late Preterm Period,2018,https://www.smfm.org/publications/229,,Restricted,attribution,mfm_labor,high
