id,source,title,year,page_url,pdf_url_hint,license,commercial_use,clinical_domain,priority
AAP-CHILD-ABUSE-001,AAP,AAP clinical report diagnostic imaging of child abuse,2015,https://publications.aap.org/pediatrics/article/135/5/e1337/33808/,,AAP,restricted-cds,radiology_pediatric,high
ACEP-POCUS-001,ACEP,ACEP policy statement ultrasound guidelines emergency point-of-care,2023,https://www.acep.org/patient-care/policy-statements/ultrasound-guidelines-emergency-point-of-care-and-clinical-ultrasound-guidelines-in-medicine,,ACEP,restricted-cds,radiology_us_pocus,high
ACOG-FETAL-US-001,ACOG,ACOG ultrasound in pregnancy practice bulletin,2016,https://www.acog.org/clinical/clinical-guidance/practice-bulletin,,ACOG,restricted-cds,radiology_us_obs,high
ACOG-RAD-001,ACOG,ACOG Committee Opinion 723 guidelines for diagnostic imaging during pregnancy and lactation,2017,https://www.acog.org/clinical/clinical-guidance/committee-opinion/articles/2017/10/guidelines-for-diagnostic-imaging-during-pregnancy-and-lactation,,ACOG,restricted-cds,radiology_safety,high
ACOG-UAE-001,ACOG,ACOG Practice Bulletin uterine fibroids alternatives to hysterectomy including UAE,2021,https://www.acog.org/clinical/clinical-guidance/practice-bulletin,,ACOG,restricted-cds,radiology_ir_vascular,medium
ACR-APPROP-001,ACR,ACR Appropriateness Criteria master list of all topics,2024,https://www.acr.org/Clinical-Resources/ACR-Appropriateness-Criteria,,ACR,restricted-cds,radiology_appropriateness,high
ACR-APPROP-ABD-001,ACR,ACR Appropriateness Criteria right lower quadrant pain suspected appendicitis,2022,https://acsearch.acr.org/docs/69357/Narrative/,,ACR,restricted-cds,radiology_appropriateness,high
ACR-APPROP-ABD-002,ACR,ACR Appropriateness Criteria right upper quadrant pain,2022,https://acsearch.acr.org/docs/69474/Narrative/,,ACR,restricted-cds,radiology_appropriateness,high
ACR-APPROP-ABD-003,ACR,ACR Appropriateness Criteria left lower quadrant pain suspected diverticulitis,2019,https://acsearch.acr.org/docs/69356/Narrative/,,ACR,restricted-cds,radiology_appropriateness,high
ACR-APPROP-ABD-004,ACR,ACR Appropriateness Criteria acute nonlocalized abdominal pain,2018,https://acsearch.acr.org/docs/69467/Narrative/,,ACR,restricted-cds,radiology_appropriateness,high
ACR-APPROP-ABD-005,ACR,ACR Appropriateness Criteria suspected small bowel obstruction,2019,https://acsearch.acr.org/docs/70910/Narrative/,,ACR,restricted-cds,radiology_appropriateness,high
ACR-APPROP-ABD-006,ACR,ACR Appropriateness Criteria pancreatitis,2019,https://acsearch.acr.org/docs/69468/Narrative/,,ACR,restricted-cds,radiology_appropriateness,high
ACR-APPROP-ABD-007,ACR,ACR Appropriateness Criteria Crohn disease,2019,https://acsearch.acr.org/docs/69470/Narrative/,,ACR,restricted-cds,radiology_appropriateness,high
ACR-APPROP-ABD-008,ACR,ACR Appropriateness Criteria liver lesion characterization,2021,https://acsearch.acr.org/docs/69472/Narrative/,,ACR,restricted-cds,radiology_appropriateness,high
ACR-APPROP-ABD-009,ACR,ACR Appropriateness Criteria jaundice,2018,https://acsearch.acr.org/docs/69497/Narrative/,,ACR,restricted-cds,radiology_appropriateness,medium
ACR-APPROP-ABD-010,ACR,ACR Appropriateness Criteria renal cell carcinoma staging,2021,https://acsearch.acr.org/docs/69367/Narrative/,,ACR,restricted-cds,radiology_appropriateness,high
ACR-APPROP-ABD-011,ACR,ACR Appropriateness Criteria hematuria,2019,https://acsearch.acr.org/docs/69490/Narrative/,,ACR,restricted-cds,radiology_appropriateness,high
ACR-APPROP-ABD-012,ACR,ACR Appropriateness Criteria acute pyelonephritis,2018,https://acsearch.acr.org/docs/69489/Narrative/,,ACR,restricted-cds,radiology_appropriateness,medium
ACR-APPROP-ABD-013,ACR,ACR Appropriateness Criteria acute onset flank pain suspicion of stone disease,2018,https://acsearch.acr.org/docs/69362/Narrative/,,ACR,restricted-cds,radiology_appropriateness,high
ACR-APPROP-CARD-001,ACR,ACR Appropriateness Criteria chest pain low to intermediate probability of CAD,2023,https://acsearch.acr.org/docs/3168003/Narrative/,,ACR,restricted-cds,radiology_appropriateness,high
ACR-APPROP-CARD-002,ACR,ACR Appropriateness Criteria suspected acute aortic syndrome,2022,https://acsearch.acr.org/docs/69412/Narrative/,,ACR,restricted-cds,radiology_appropriateness,high
ACR-APPROP-CARD-003,ACR,ACR Appropriateness Criteria nonischemic myocardial disease with clinical manifestations,2021,https://acsearch.acr.org/docs/69402/Narrative/,,ACR,restricted-cds,radiology_appropriateness,high
ACR-APPROP-CARD-004,ACR,ACR Appropriateness Criteria infective endocarditis,2021,https://acsearch.acr.org/docs/3082002/Narrative/,,ACR,restricted-cds,radiology_appropriateness,high
ACR-APPROP-CHEST-001,ACR,ACR Appropriateness Criteria acute respiratory illness in immunocompetent patients,2023,https://acsearch.acr.org/docs/69446/Narrative/,,ACR,restricted-cds,radiology_appropriateness,high
ACR-APPROP-CHEST-002,ACR,ACR Appropriateness Criteria routine chest radiography,2021,https://acsearch.acr.org/docs/69451/Narrative/,,ACR,restricted-cds,radiology_appropriateness,high
ACR-APPROP-CHEST-003,ACR,ACR Appropriateness Criteria suspected pulmonary embolism,2022,https://acsearch.acr.org/docs/69404/Narrative/,,ACR,restricted-cds,radiology_appropriateness,high
ACR-APPROP-CHEST-004,ACR,ACR Appropriateness Criteria hemoptysis,2020,https://acsearch.acr.org/docs/69449/Narrative/,,ACR,restricted-cds,radiology_appropriateness,high
