id,source,title,year,page_url,pdf_url_hint,license,commercial_use,clinical_domain,priority
COCHRANE-001,Cochrane,Antibiotics for Acute Bronchitis,2017,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD000245.pub4/full,,Cochrane ©,restricted,respiratory,high
COCHRANE-002,Cochrane,Antibiotics for Acute Otitis Media in Children,2023,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD000219.pub5/full,,Cochrane ©,restricted,pediatrics,high
COCHRANE-003,Cochrane,Stroke Unit Care for Acute Stroke,2020,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD000197.pub4/full,,Cochrane ©,restricted,neurology,high
COCHRANE-004,Cochrane,Inhaled Bronchodilators in COPD,2024,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012620.pub3/full,,Cochrane ©,restricted,respiratory,high
COCHRANE-005,Cochrane,Mammography Breast Cancer Screening,2013,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD001877.pub5/full,,Cochrane ©,restricted,oncology,high
COCHRANE-006,Cochrane,PSA Screening Prostate Cancer,2013,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004720.pub3/full,,Cochrane ©,restricted,oncology,medium
COCHRANE-007,Cochrane,Statins Primary Prevention CVD,2013,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004816.pub5/full,,Cochrane ©,restricted,cardiology,high
COCHRANE-008,Cochrane,Aspirin Primary Prevention CVD,2018,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004720.pub3/full,,Cochrane ©,restricted,cardiology,high
COCHRANE-009,Cochrane,Anticoagulation Atrial Fibrillation,2014,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006186.pub4/full,,Cochrane ©,restricted,cardiology,high
COCHRANE-010,Cochrane,Vaccines Influenza Healthy Adults,2018,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD001269.pub6/full,,Cochrane ©,restricted,infectious,high
COCHRANE-011,Cochrane,Probiotics for Diarrhea Children,2020,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003048.pub3/full,,Cochrane ©,restricted,pediatrics,medium
COCHRANE-012,Cochrane,Vitamin D Supplementation Adults,2014,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007470.pub3/full,,Cochrane ©,restricted,endocrinology,medium
COCHRANE-013,Cochrane,Insulin vs Oral Diabetes Type 2,2016,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006992.pub2/full,,Cochrane ©,restricted,endocrinology,high
COCHRANE-014,Cochrane,SSRI Depression Adults,2009,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006117.pub3/full,,Cochrane ©,restricted,psychiatry,high
COCHRANE-015,Cochrane,CBT Anxiety Disorders,2024,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003388.pub5/full,,Cochrane ©,restricted,psychiatry,high
COCHRANE-016,Cochrane,Smoking Cessation Pharmacotherapy,2024,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013229.pub3/full,,Cochrane ©,restricted,prevention,high
COCHRANE-017,Cochrane,Antibiotics for Acute Pharyngitis,2021,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD000023.pub5/full,,Cochrane ©,restricted,infectious,high
COCHRANE-018,Cochrane,Corticosteroids COPD Exacerbations,2018,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD001288.pub4/full,,Cochrane ©,restricted,respiratory,high
COCHRANE-019,Cochrane,Decompression Cervical Radiculopathy,2017,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012609/full,,Cochrane ©,restricted,musculoskeletal,medium
COCHRANE-020,Cochrane,Alpha-Blockers BPH,2014,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006015.pub2/full,,Cochrane ©,restricted,urology,medium
COCHRANE-021,Cochrane,Bisphosphonates Postmenopausal Osteoporosis,2019,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD001155.pub5/full,,Cochrane ©,restricted,musculoskeletal,high
COCHRANE-022,Cochrane,Exercise for Chronic Low Back Pain,2021,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009790.pub2/full,,Cochrane ©,restricted,musculoskeletal,high
COCHRANE-023,Cochrane,Methylphenidate ADHD Adults,2024,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009996.pub3/full,,Cochrane ©,restricted,psychiatry,medium
COCHRANE-024,Cochrane,Antibiotics for Lyme Disease,2017,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007359.pub2/full,,Cochrane ©,restricted,infectious,medium
COCHRANE-025,Cochrane,Pneumococcal Vaccines Adults,2017,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD000422.pub4/full,,Cochrane ©,restricted,infectious,high
COCHRANE-026,Cochrane,Iron Supplementation Pregnancy,2015,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004736.pub5/full,,Cochrane ©,restricted,obstetrics,high
COCHRANE-027,Cochrane,Magnesium Sulfate Preeclampsia,2010,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD000025.pub2/full,,Cochrane ©,restricted,obstetrics,high
COCHRANE-028,Cochrane,Oxytocin Augmentation Labour,2013,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009701.pub2/full,,Cochrane ©,restricted,obstetrics,high
COCHRANE-029,Cochrane,Antiretroviral HIV Adults,2017,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006496.pub3/full,,Cochrane ©,restricted,infectious,high
COCHRANE-030,Cochrane,Tuberculosis Treatment Latent,2014,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD001363.pub4/full,,Cochrane ©,restricted,infectious,high
COCHRANE-031,Cochrane,Antimalarial for Malaria Treatment,2014,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006652.pub3/full,,Cochrane ©,restricted,tropical_diseases,high
COCHRANE-032,Cochrane,Praziquantel Schistosomiasis,2014,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD000528.pub3/full,,Cochrane ©,restricted,tropical_diseases,high
COCHRANE-033,Cochrane,Insecticide-Treated Bed Nets Malaria Prevention,2018,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD000363.pub3/full,,Cochrane ©,restricted,tropical_diseases,high
COCHRANE-034,Cochrane,Glycemic Control Diabetes,2019,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012704.pub2/full,,Cochrane ©,restricted,endocrinology,high
COCHRANE-035,Cochrane,Beta-Blockers Heart Failure,2017,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002752.pub3/full,,Cochrane ©,restricted,cardiology,high
